Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M,M_noise,y_50,y_10,y_25,index_reduced,index_og,s1,s2,in_sample
147929,436276860,112.815,4.76362,-24.1615,110.094,24.6266,2.20294,-1.37614,-1,28.4257,-5.92115,-3.2447,27.6122,6.7519,2.1162,-2.6403,1,15.2782,14.97402961089085,False,False,False,14,73259,65.70140301691981,20.51518654111006,0
149182,120852178,43.1486,-8.03685,37.9088,-18.977,38.7514,-0.471991,1.77971,1,48.1184,4.01455,-24.179,41.4082,24.51,1.29546,-1.40626,-1,87.303,91.9284930257338,True,True,True,15,95590,-42.525538079945065,52.26368239862832,0
147114,93985521,19.6241,11.2692,3.98219,15.5645,11.9521,1.07981,0.339673,1,9.03594,1.84621,-0.28692,8.84067,1.86837,2.25843,-0.154177,1,6.33393,0.8699814284986642,False,False,False,16,37460,45.377960920734814,-15.297917742868602,0
146644,754852863,4.23086,3.46348,-1.03999,2.19611,3.61625,0.575066,-0.291706,1,87.888,-0.0181654,-19.7813,85.6329,19.7813,2.17156,-1.57171,1,18.0706,17.14697111947823,False,False,False,17,9477,29.24706736420873,93.30301910061574,0
146944,484656655,2.52771,-1.26936,2.14568,0.417264,2.49304,0.1666,2.10501,-1,13.3622,-2.43769,-2.49854,12.8982,3.49071,2.01796,-2.34387,-1,7.8308,7.785972941599546,False,False,False,18,92323,-19.796198892401886,-8.572754284024764,0
149181,585371225,9.12414,6.55906,6.34253,0.0326114,9.12408,0.00357421,0.768616,-1,17.8333,12.7125,-12.4657,-1.01298,17.8045,-0.0568641,-0.775596,1,17.8005,30.66306640596433,True,False,False,19,33694,-17.027108673440218,-32.143495456800785,0
148029,276514928,74.3261,15.1762,-13.4475,-71.5068,20.2769,-1.97298,-0.725077,-1,9.97777,-0.919781,-2.38028,-9.64594,2.55181,-2.03994,-1.93954,1,8.22295,4.441421536853673,False,False,False,20,78931,-104.02239470474427,-49.185010707496545,0
148031,62876304,59.9095,-21.1839,13.5383,54.3792,25.1404,1.51425,2.57293,1,3.9453,3.09565,-2.3901,0.519375,3.91096,0.132412,-0.657486,-1,24.7408,22.88044545692508,True,False,False,21,57126,30.20898734249986,-0.47189069957004515,0
149181,1387036805,45.63,-24.2083,-34.8952,-16.6847,42.4702,-0.383395,-2.17731,1,48.0788,15.275,45.4989,-2.84562,47.9945,-0.0592559,1.2469,-1,90.5961,95.3427260906988,True,True,True,22,29040,-25.21592022249154,7.255251185891726,0
147929,151207223,20.4346,-8.0097,13.1011,13.4826,15.3556,0.792443,2.11954,-1,22.0601,-21.9823,1.80129,0.425943,22.056,0.0193107,3.05983,1,22.153,33.37805170723946,True,False,False,23,70157,24.53883282842721,-4.2197162244862465,0
146644,781100601,38.5237,-6.00717,15.9699,-34.5391,17.0623,-1.45445,1.93058,1,5.77326,2.49878,0.796145,5.14323,2.62255,1.42613,0.308444,1,28.3671,21.65589129107884,False,False,False,24,16091,-20.978562655450084,-3.785493074356032,0
149011,320286417,86.9074,-15.3509,-15.5106,-84.1229,21.8227,-2.05889,-2.35102,-1,66.8605,7.86558,12.1043,-65.2836,14.4354,-2.21421,0.994549,1,35.4207,31.86217521598873,True,False,False,26,44145,-111.14903957635472,-100.10378191114161,0
146644,586555909,74.715,-14.7745,-4.43315,73.1054,15.4252,2.25999,-2.85009,1,9.8995,-1.83158,-1.61147,9.59419,2.43957,2.07827,-2.42003,1,2.84575,14.420676847832226,False,False,False,27,5874,93.02942390713278,-3.31697315692543,0
149182,230782077,103.838,23.6515,9.4128,-100.669,25.4558,-2.08366,0.378762,-1,21.1462,12.4954,3.69538,-16.6545,13.0304,-1.06504,0.287544,1,19.4352,14.203459684454156,False,False,False,28,96075,-121.07670084458081,9.009670531415797,0
148031,220533521,2.41764,2.40278,0.0844518,0.253907,2.40427,0.105411,0.0351331,1,61.367,-1.55503,12.7985,59.9974,12.8926,2.24215,1.6917,-1,16.4794,19.52599136415346,False,False,False,29,59935,-24.523259654576663,41.55128053230885,0
149011,452100389,17.3466,-12.7493,-0.564375,11.7491,12.7618,0.824137,-3.09735,-1,94.4483,23.7984,3.67378,-91.327,24.0803,-2.04314,0.153161,1,77.677,79.209684639844,True,True,True,30,50727,-3.03464248441629,-90.45505707504645,0
146511,239050586,15.547,-10.3895,-3.95622,-10.8681,11.1172,-0.865441,-2.77775,1,19.0373,8.73566,3.86301,16.4676,9.55168,1.31295,0.416358,-1,34.0877,31.24762550662308,True,False,False,31,97992,-9.001464612863392,-25.407631211040634,0
146644,828739117,38.0355,-12.4671,15.1411,-32.5886,19.6133,-1.28116,2.25964,-1,8.87895,-1.82331,1.13586,-8.61517,2.14817,-2.09725,2.58446,1,5.83598,2.711291388710324,False,False,False,32,8883,-38.37077985698035,-9.244563678100219,0
149011,729838108,37.7308,-21.1979,6.51593,-30.5255,22.1767,-1.12423,2.84337,-1,17.6044,16.1289,0.322973,-7.04763,16.1321,-0.424047,0.0200219,1,39.7212,45.35203765331261,True,False,True,33,44358,-49.383121715744174,3.720241251372226,0
149181,432779084,5.63801,-0.400976,-3.12822,-4.6734,3.15381,-1.18464,-1.69828,-1,124.441,-24.1445,-4.329,-121.999,24.5295,-2.30724,-2.96418,1,14.7122,19.73921226218076,False,False,False,34,35695,16.89535996497999,-119.19769261265206,0
149011,590730441,18.6866,-13.6444,11.7602,-4.97171,18.0131,-0.272615,2.43023,1,6.23934,5.64061,-1.14522,2.40859,5.75569,0.40713,-0.200308,-1,20.9283,19.009828007190208,False,False,False,35,50875,-16.474189838319404,35.27417460271665,0
147929,517044765,12.9393,-6.09411,-0.546461,-11.4012,6.11856,-1.38082,-3.05216,1,34.344,7.12652,6.13839,33.0309,9.40569,1.96896,0.711043,-1,41.6597,40.45969751267479,True,False,True,36,72635,17.6362127391592,7.762602601550835,0
146644,1464532821,44.9958,0.0087367,-14.7503,-42.5094,14.7503,-1.78044,-1.5702,-1,4.15842,0.0728924,3.35607,-2.45438,3.35686,-0.678003,1.54908,1,16.2653,12.348708448157137,False,False,False,37,16695,-49.590294753575236,18.068982677100223,0
149181,425616164,12.5831,-7.55675,-9.75535,-2.46256,12.3398,-0.198261,-2.22987,1,20.9916,3.00988,-3.30828,20.5096,4.47259,2.22775,-0.832592,-1,24.703,26.38006772263956,True,False,False,38,32750,24.945471777802123,42.24704380656186,0
147929,434570403,14.8424,-0.224564,-2.83574,14.5673,2.84462,2.3359,-1.64982,1,181.291,11.6472,-34.8158,177.534,36.7124,2.27972,-1.24796,1,4.11923,11.244695712572016,False,False,False,39,72278,0.2459414462636289,160.33811087312972,0
146644,302308171,19.4819,-4.43323,14.6337,-12.0725,15.2905,-0.724481,1.86495,-1,14.3689,1.76699,-8.81091,-11.2121,8.98635,-1.04615,-1.37288,1,23.7211,20.872572888302404,False,False,False,42,14668,-13.240479894801112,-3.6200740357468124,0
148031,76679313,2.83956,-1.21399,1.48536,2.09357,1.91835,0.944509,2.256,1,71.1823,-14.5107,-9.64952,-69.0163,17.4262,-2.08508,-2.55475,1,26.2044,23.164596313181377,True,False,False,43,53709,13.724026342482505,-50.89734082587447,0
146944,561662908,49.4808,14.348,17.1632,-44.1352,22.3705,-1.43146,0.874501,-1,28.4703,-4.99786,1.69011,-27.9771,5.27589,-2.37016,2.8155,1,20.8162,16.12935289374403,False,False,False,44,88590,-45.30308429011927,-10.271897081365502,0
147754,156243187,12.6498,-8.71628,1.54406,9.0366,8.85198,0.896045,2.96626,-1,11.5149,-4.37985,-0.143496,10.6485,4.3822,1.62089,-3.10884,1,4.79194,10.891092273969363,False,False,False,45,62715,0.3279508231013821,5.686833119992186,0
149181,1318178332,14.8148,0.854561,-2.65213,14.5504,2.78641,2.35506,-1.25908,1,33.0134,14.1566,-21.9946,-20.1424,26.1567,-0.709124,-0.998907,1,37.7289,39.90223520266876,True,False,True,46,19769,77.05381248787607,-2.9137490259058616,0
149011,761681117,17.6151,-2.39361,2.1123,17.3234,3.19237,2.39283,2.41854,-1,17.6301,-1.8925,-3.75035,-17.1223,4.2008,-2.11297,-2.03813,-1,34.9446,31.45196024087896,True,False,False,47,50572,42.80993443365047,-31.345002420965795,0
149011,795364691,3.61228,-1.00515,3.46781,0.111975,3.61054,0.0310083,1.85292,-1,9.17047,0.703643,2.57956,-8.77202,2.6738,-1.90367,1.3045,1,7.19311,3.762375750438242,False,False,False,48,51971,-23.704768317962696,-26.127737275397166,0
147926,186167641,111.522,9.41572,20.043,-109.301,22.1445,-2.29977,1.13162,1,197.299,-33.6925,-22.5827,-193.084,40.5606,-2.26433,-2.55111,-1,57.7689,52.12801798470311,True,False,True,49,80859,-79.47429344978411,-186.73380800652208,0
148029,226711248,50.1376,-18.2893,0.480889,46.6803,18.2956,1.66617,3.11531,-1,8.31243,0.947776,2.18023,7.96522,2.37733,1.92382,1.16073,-1,11.0663,14.604603271667385,False,False,False,50,77832,67.84419246176824,-18.611479006184638,0
149181,651600697,5.97523,5.70446,1.53636,-0.895553,5.90773,-0.151015,0.263083,1,20.9787,16.9934,9.64349,-7.63752,19.539,-0.381559,0.516167,-1,3.6765,-5.963123755976127,False,False,False,52,34496,11.769527125137607,10.865148567060404,0
149181,1541128977,35.4549,8.05564,1.68836,34.4863,8.23067,2.13979,0.206597,1,98.3878,-0.185844,-18.1924,96.6911,18.1934,2.37235,-1.58101,-1,19.2885,14.847993389600846,False,False,False,53,19503,57.49591888504985,111.97027470302997,0
149181,1690788963,4.79288,-1.63995,2.57716,3.69331,3.0547,1.02176,2.13751,-1,28.682,-11.8821,-21.0307,-15.4656,24.1552,-0.60304,-2.08507,1,21.4151,30.571234862361845,True,False,False,54,26507,11.688096081725728,-34.86544763517408,0
146644,215615937,1.95275,-1.21699,-1.09827,1.06111,1.63929,0.608962,-2.40743,1,127.777,-13.0621,-20.0343,125.519,23.9163,2.36,-2.14857,-1,12.5241,14.067538876136084,False,False,False,55,15023,8.593973959082103,113.0316373644859,0
147926,143883442,11.3209,-1.76183,1.00333,11.1378,2.02749,2.40488,2.62391,-1,18.8327,14.562,4.70127,-10.9781,15.3021,-0.666884,0.312282,1,26.6988,23.103115500345,True,False,False,56,81527,16.624674222041037,-32.426353149441304,0
149011,730309656,23.408,22.439,-2.68484,6.10042,22.5991,0.266766,-0.119084,1,40.0701,-18.0382,14.158,-32.8601,22.9309,-1.15702,2.47613,-1,56.2351,56.81875894340428,True,False,True,57,51916,9.846319393288772,-1.3587751707099116,0
149011,768831966,49.3014,43.6899,-6.34535,21.9444,44.1482,0.478583,-0.144228,1,72.4587,-35.4594,24.0621,58.4286,42.8527,1.11657,2.54539,-1,89.3535,89.04783153715293,True,True,True,58,51935,13.359360915472456,27.672547280116312,0
147115,351103144,28.7753,-17.5655,-7.34083,21.5773,19.0377,0.972628,-2.74574,1,1.89919,-1.88144,-0.118694,0.230305,1.88518,0.121864,-3.07859,1,5.61439,2.3804329385321554,False,False,False,59,3300,80.46372374691143,-49.150891290082335,0
146511,424103965,21.8216,-6.76278,-17.0214,11.8625,18.3156,0.609273,-1.94898,1,6.27096,-1.60353,-5.85446,1.57444,6.07009,0.256553,-1.83814,1,3.91666,9.234414328710768,False,False,False,60,97012,24.860403152177312,7.650037997542195,0
146944,696596882,35.3125,2.38626,6.71818,34.5853,7.12938,2.28281,1.2295,-1,15.4164,4.69605,0.206536,14.6823,4.70059,1.85679,0.0439525,-1,6.92908,1.2154987542329332,False,False,False,61,89054,29.31805964729575,13.53805460027879,0
146644,872676154,19.4042,-13.5127,9.02304,-10.6073,16.2483,-0.613594,2.55284,-1,14.2729,-4.02439,1.03652,13.6545,4.15573,1.90512,2.88951,-1,26.7604,22.556988187413243,True,False,False,62,11675,5.17064388118777,7.479594374371866,0
147114,235427691,29.3357,-12.9108,-4.11573,-26.0184,13.5509,-1.4073,-2.83299,1,1.15493,-1.02704,-0.404716,0.339511,1.10391,0.302901,-2.76622,-1,7.45505,5.030759866444198,False,False,False,63,42188,-32.30737304089276,8.773770799437097,0
148031,312664920,13.3033,-10.7727,7.49645,2.17453,13.1244,0.164938,2.53364,1,1.82125,-1.76514,-0.257732,0.367139,1.78386,0.204386,-2.99661,-1,3.56283,-2.1550113973385736,False,False,False,64,59700,1.6400370511356293,-32.71360342471296,0
149181,1164420022,6.17568,-1.66933,1.44545,-5.76741,2.20816,-1.68799,2.42795,1,60.3899,-19.6466,-7.36509,-56.6278,20.9818,-1.71867,-2.78293,1,6.95731,-0.5477921089434847,False,False,False,65,23967,-2.651756088074391,-78.6926008789239,0
147114,156155301,53.1279,4.25192,16.0169,50.4772,16.5717,1.83289,1.31132,-1,3.01775,2.80502,-1.06385,0.326901,2.99999,0.108753,-0.362505,1,17.2591,13.93424575839184,False,False,False,68,40804,45.49989847154407,-9.465909595050762,0
149182,19459060,23.5935,22.4663,-1.97937,6.92818,22.5534,0.302553,-0.0878771,1,5.25156,-3.07958,2.28834,3.58589,3.83671,0.834385,2.50254,-1,18.589,26.60888412462424,True,False,False,69,96237,24.149478542169707,-9.57221889657043,0
147114,95908754,19.8889,-13.4037,10.1025,-10.6699,16.7845,-0.599198,2.49572,-1,22.175,-4.39758,-0.211452,-21.7336,4.40266,-2.2999,-3.09355,1,17.4546,11.406581364442644,False,False,False,70,37463,-25.397122938056334,-25.360155692782115,0
147929,348972480,5.66295,-3.84482,-2.17421,-3.54389,4.41699,-0.734488,-2.62694,1,39.8605,13.9827,10.5223,35.8138,17.4996,1.46426,0.645115,1,29.3014,30.248525542326405,True,False,False,71,69408,-14.469980943300378,37.182079887855025,0
148029,331955621,52.0503,14.089,-30.4122,39.8225,33.5171,1.00835,-1.13696,1,3.78459,-0.380082,2.03536,-3.16796,2.07054,-1.2113,1.75541,-1,27.9428,29.83548562036693,True,False,False,72,74468,34.01227225151489,-28.997123930825314,0
146644,243940847,44.3892,17.812,-13.5084,38.3492,22.3549,1.30864,-0.648849,-1,8.67327,-1.68744,2.17052,-8.226,2.74929,-1.81593,2.23162,-1,38.983,45.36278652757843,True,False,True,73,9914,2.168933053934502,-2.9132661407790783,0
146644,1160329519,21.0413,1.75597,4.96739,-20.371,5.26862,-2.06181,1.23101,1,27.6227,-4.71124,-5.97623,-26.5538,7.60993,-1.96279,-2.23838,-1,12.51,17.984029822842352,False,False,False,74,8084,-37.393116826083464,-3.1253263886872276,0
147926,167002189,30.1106,-24.5312,-17.4596,0.187264,30.1101,0.00621927,-2.52304,1,91.4301,31.1247,-0.91802,-85.9644,31.1382,-1.73994,-0.0294864,-1,83.8644,82.21009098611135,True,True,True,75,81171,-8.518841459807682,-80.08645338777565,0
147115,270918426,26.983,16.8729,-4.49689,20.5709,17.4619,1.00184,-0.260461,1,20.1088,3.5846,0.168864,19.786,3.58857,2.40849,0.0470734,1,12.3171,18.16713771838502,False,False,False,76,996,16.213496847444294,2.265381327013948,0
146944,659274468,86.0342,5.98667,-17.7972,83.9601,18.7772,2.20312,-1.2463,1,5.8732,3.41441,4.10882,-2.44006,5.34234,-0.442188,0.877439,-1,39.0602,40.1305096216384,True,False,True,77,90840,37.088245122454374,-13.832405680761898,0
149181,1309396678,101.112,-17.0142,25.5525,-96.3396,30.6987,-1.86128,2.15824,-1,16.8231,5.00121,-15.9418,1.96616,16.7079,0.117409,-1.2668,-1,69.0347,65.40405835764862,True,False,True,78,27699,-71.01936049100392,20.37582008401314,0
148031,70174273,10.5344,-2.20645,2.55573,9.97863,3.37641,1.80425,2.28298,-1,75.0599,-9.69418,13.072,73.2743,16.2744,2.20988,2.2089,-1,3.07679,-1.0723132776912596,False,False,False,79,54103,45.31260520574569,73.8209041094769,0
149181,284058918,10.5808,2.67213,0.30811,-10.2332,2.68984,-2.04615,0.114798,1,136.512,-23.8521,7.55037,134.199,25.0186,2.38143,2.83502,1,75.8828,79.03070282127547,True,True,True,80,32950,-0.3685234390875465,108.11850828749743,0
149181,485120847,116.259,35.9845,32.0045,-105.816,48.1578,-1.52853,0.726925,-1,114.778,-36.5989,-18.719,-107.164,41.1081,-1.68621,-2.66882,1,88.5485,84.53852594291563,True,True,True,81,36233,-99.4243445207113,-99.8096690867357,0
148029,64657395,4.16827,0.29666,-3.31702,-2.50676,3.33026,-0.695323,-1.4816,1,82.6396,22.4473,0.320648,-79.5318,22.4496,-1.97738,0.0142835,1,16.7034,19.35761125909428,False,False,False,82,74858,37.042830457411526,-72.67722235244239,0
147929,68447311,21.6889,6.59531,20.661,-0.18717,21.6881,-0.00862995,1.2618,-1,78.9875,13.0211,5.65123,-77.7016,14.1946,-2.4014,0.409473,1,54.6986,47.93510605715852,True,False,True,83,68976,-17.46000355389983,-79.78810394571022,0
146644,122697479,34.7514,0.889391,11.8977,-32.6392,11.9309,-1.73137,1.49618,-1,159.553,29.9093,-13.7713,-156.118,32.9274,-2.26039,-0.4315,-1,34.2452,44.65671992078169,True,False,True,84,15495,-35.980604486447604,-153.83214274105387,0
147114,225177954,128.093,-47.2295,10.3619,118.616,48.3528,1.62968,2.92562,1,239.199,3.40617,-57.2004,232.235,57.3018,2.10745,-1.51132,-1,87.7103,95.81214609785056,True,True,True,85,39025,105.27826422243889,226.88908389070988,0
148031,161261824,87.0729,-9.29618,14.6132,85.333,17.3195,2.29802,2.13737,-1,2.71621,-2.17025,-0.19034,1.62222,2.17858,0.688839,-3.05411,1,12.7032,5.175396423749469,False,False,False,86,58906,69.24420307722674,-10.352173163893799,0
149181,245300648,4.90438,1.81972,0.523394,4.52412,1.89349,1.60531,0.280064,-1,101.245,-19.1021,6.31243,99.2257,20.1181,2.29905,2.82243,1,12.577,9.85795194245203,False,False,False,87,31379,-10.457089047980919,98.59822724098876,0
149182,383963274,19.337,-1.40266,7.83334,-17.6236,7.95793,-1.53568,1.74798,1,114.552,13.3831,-40.8136,-106.194,42.9519,-1.63693,-1.25394,-1,36.9335,43.563595514709895,True,False,True,88,94268,7.350537253276517,-124.1978983233339,0
149181,523147322,31.3947,31.131,-2.95334,-2.78715,31.2708,-0.089012,-0.0945849,1,1.49023,-1.2385,0.443673,0.700034,1.31557,0.509749,2.7976,1,13.3118,15.523687691175468,False,False,False,89,33779,-10.941993704497804,8.145181471229419,0
148031,47354521,8.58692,2.7553,-1.49959,7.99341,3.13695,1.66496,-0.498423,-1,23.9411,-11.378,-13.8861,-15.8396,17.9523,-0.795663,-2.25724,-1,26.1809,27.97995704921213,True,False,False,90,59862,3.5496199936274007,4.434894715142388,0
148029,389259876,23.8272,8.45118,-13.88,-17.4259,16.2504,-0.931609,-1.02388,1,24.9192,-2.62189,9.08512,-23.0555,9.45589,-1.62404,1.85175,-1,26.0865,38.39804376464306,True,False,False,91,75289,-14.512037767430982,-34.29711608140364,0
149182,190936301,83.6653,2.77467,39.2494,73.8354,39.3474,1.387,1.50022,1,4.92848,0.272586,2.9761,3.91898,2.98856,1.08534,1.47946,1,3.29131,-2.7677650114015933,False,False,False,92,96147,53.44133807525631,-24.103611067448572,0
147114,42795090,14.6882,4.3354,11.8687,-7.48886,12.6357,-0.562533,1.22057,-1,2.94476,2.0362,1.862,-1.0288,2.7592,-0.36472,0.740741,1,3.04024,-4.048724057186469,False,False,False,93,37418,28.069685970355895,12.129215554053985,0
147926,403570336,2.96566,-2.85251,-0.809605,0.0538025,2.96517,0.0181438,-2.86504,-1,18.7835,-10.4594,7.49671,-13.6828,12.8686,-0.925413,2.51972,-1,8.08399,12.78455053828332,False,False,False,94,83248,1.7025625830139555,7.55513031535439,0
146644,1162066283,86.8035,-20.4779,22.3887,81.328,30.3413,1.71224,2.31165,1,54.5115,10.6053,-10.1017,52.507,14.6463,1.98881,-0.761082,1,42.5401,37.21732844586727,True,False,False,95,15832,83.237039358211,61.24931728752583,1
148031,610780938,72.6345,4.57853,35.0149,63.4725,35.3129,1.34919,1.44077,1,26.6227,-1.21087,9.04407,25.0101,9.12477,1.73317,1.70389,-1,8.38291,12.248065113572906,False,False,False,96,55489,27.14913725389657,18.85663111348,0
149182,85468962,37.3056,-17.4071,-27.8954,-17.6223,32.881,-0.513127,-2.12869,-1,57.4047,29.4058,49.1222,4.19566,57.2511,0.0732197,1.03139,1,90.5274,91.1783618195192,True,True,True,98,95543,-32.36252224013904,-6.027729663568929,0
148029,206277211,20.3493,-1.21447,-3.51744,-20.0062,3.7212,-2.38368,-1.90325,1,89.7155,16.7807,5.72721,87.9458,17.7311,2.30456,0.328902,1,85.1544,92.678164804619,True,True,True,100,77630,14.949630655017202,78.13622004348888,0
149011,486879843,23.693,18.4521,-0.915745,14.8338,18.4748,0.734947,-0.0495876,1,21.2073,-4.53474,2.41771,-20.5752,5.13899,-2.09562,2.65178,1,42.2744,43.69088617891698,True,False,True,101,51484,15.224812108642297,-28.184365611332915,0
146644,576911061,47.2514,-1.14213,-46.9446,-5.25338,46.9585,-0.111641,-1.59512,1,50.4015,-3.19323,47.8835,-15.4039,47.9899,-0.315712,1.63739,-1,95.3398,98.73476076015456,True,True,True,102,11069,-2.564240922154977,-29.55061273615894,0
147929,188013175,25.2678,7.89345,8.73438,22.3577,11.7727,1.39759,0.835929,1,2.17373,-1.97953,-0.887226,-0.139138,2.16927,-0.0640965,-2.72024,1,12.7602,16.11472415199882,False,False,False,103,67431,6.368288071951319,-18.50026916107694,0
146644,339644379,2.68363,-0.442848,-2.2019,-1.46882,2.24599,-0.614555,-1.76927,-1,68.8351,2.08383,-13.588,67.4485,13.7468,2.29393,-1.41862,-1,22.5744,20.138790320254643,False,False,False,104,14053,-19.401838525419592,77.1127889340704,0
147114,488362455,46.4665,2.11771,10.2804,-45.2654,10.4962,-2.16785,1.36764,-1,28.1815,2.23777,12.653,-25.0817,12.8494,-1.42195,1.39575,1,8.87065,7.676692351814177,False,False,False,105,36807,-38.29451518030381,-31.249739598028885,0
146511,511383040,14.6638,0.285548,-2.54684,-14.4381,2.5628,-2.4297,-1.45914,1,120.298,7.83319,-21.4458,118.111,22.8316,2.34584,-1.2206,-1,82.6132,85.05089820226425,True,True,True,106,98079,-23.53693347781403,95.98068920812952,0
146644,1394769872,3.39122,0.69239,-2.05275,-2.60905,2.16638,-1.01875,-1.24548,1,95.7533,-12.4433,10.5435,-94.3541,16.3096,-2.45584,2.43865,-1,14.7515,8.611313531088266,False,False,False,107,14183,-5.4947342383465845,-104.82325420615965,0
149011,602616988,157.142,-37.4642,0.429287,152.61,37.4667,2.11232,3.13013,1,8.52106,3.19627,0.350725,7.89109,3.21545,1.63005,0.109292,-1,22.5544,22.01022080732235,True,False,False,108,50423,195.55897925961813,28.04644503676768,0
149011,538270783,9.43058,-0.264821,8.85881,-3.22292,8.86277,-0.356075,1.60068,-1,36.7431,5.02048,-20.437,-30.1195,21.0446,-1.15599,-1.32991,1,29.3875,34.47516634784546,True,False,False,109,44535,-24.095151817667897,-34.65787195664558,0
147926,445142012,10.8542,-3.16448,1.98582,-10.191,3.73596,-1.72867,2.58117,1,71.2677,-19.7789,19.1372,65.7393,27.5216,1.60506,2.37268,1,51.825,49.5957330248693,True,False,True,110,82907,-22.84163320110044,71.72382486169691,0
147929,447683645,4.03277,-0.442342,-2.50876,3.12629,2.54746,1.03328,-1.74532,-1,26.8832,0.628902,14.312,-22.7481,14.3258,-1.24256,1.52688,1,20.7709,20.09965268355361,False,False,False,111,71981,1.4696361779590648,-44.86589512917013,0
146944,319717542,53.5832,3.70311,12.0172,52.0868,12.5749,2.12862,1.27188,-1,20.6751,-4.0025,-3.80776,19.9234,5.52441,1.99455,-2.38112,1,16.1663,14.02798130812829,False,False,False,112,93056,39.2439309945126,8.666753806754942,0
147929,232354643,46.3485,-5.57838,-7.18277,45.4475,9.09453,2.3119,-2.23113,1,87.8603,12.0771,9.63629,86.4912,15.4504,2.42344,0.673456,1,23.5786,29.13034658599636,True,False,False,113,71602,53.16579541805579,94.40264258492442,0
147114,703044880,96.7676,-2.27285,-23.8007,93.7674,23.909,2.07558,-1.666,-1,19.754,4.16604,12.3129,14.8748,12.9986,0.979849,1.24454,1,40.4797,44.48443676767663,True,False,True,114,40392,78.90904335047395,-31.692932396594607,0
