Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M,M_noise,y_50,y_25,y_10,index_reduced,index_og,s1,s2,in_sample
146644,966563100,4.84406,-1.70093,4.51495,0.432384,4.82472,0.0894988,1.93109,1,9.53545,-0.995149,-3.05938,8.97634,3.21716,1.74991,-1.88528,1,10.4335,2.230613866808381,False,False,False,10,5926,0.432384,37.636494106490346,0
148031,51673935,4.58313,1.31643,1.61336,4.08279,2.08228,1.42593,0.886402,-1,45.5588,-12.2992,-23.8025,-36.848,26.7924,-1.12355,-2.04773,1,28.7693,30.09941362894305,True,False,False,11,53870,4.08279,-13.628175335298803,0
147754,262282087,102.522,-20.8863,-0.891957,100.368,20.9053,2.27266,-3.09891,1,14.4868,1.79693,-2.62398,14.1334,3.18029,2.19714,-0.970338,-1,14.2735,7.397048913357088,False,False,False,13,63753,100.368,-42.23811276433974,0
149181,391864973,54.711,-16.4364,18.4182,48.8253,24.6857,1.4337,2.2994,-1,4.969,3.75576,-2.39883,2.19792,4.45647,0.47512,-0.568394,1,23.2576,22.43994775654551,True,False,False,14,35418,48.8253,39.00819280860563,0
149011,94506398,24.8223,16.5739,7.04631,-17.0822,18.0095,-0.84449,0.401995,1,21.5027,-6.35837,14.9895,-14.0447,16.2824,-0.780785,1.97198,-1,24.232,15.670384892524355,False,False,False,15,47892,-17.0822,-26.47698683974302,0
149181,200888666,3.67334,1.19645,1.79287,-2.97448,2.15543,-1.1263,0.982332,-1,25.5595,1.23499,-16.766,-19.2526,16.8114,-0.980418,-1.49727,1,11.4196,11.649964388336397,False,False,False,16,33240,-2.97448,-8.049529867274053,0
147926,193508447,91.191,-64.491,21.1808,-60.894,67.8802,-0.806695,2.82426,-1,51.9397,14.6493,-26.6729,-42.0913,30.431,-1.12816,-1.06855,1,85.8257,87.69589025112991,True,True,True,17,86125,-60.894,-22.19946666651817,0
146644,1290511569,34.2506,-8.10739,19.4271,27.0178,21.0509,1.06832,1.96615,-1,3.36471,3.20433,0.219655,1.00267,3.21185,0.307318,0.0684424,1,14.8233,17.315829933088473,False,False,False,18,15949,27.0178,19.227479705657732,0
147115,110704824,26.3889,5.29789,3.78351,25.5733,6.51019,2.07715,0.620163,-1,7.72268,-2.82818,-0.0805857,7.18573,2.82932,1.66189,-3.11311,-1,8.40461,7.988450227199845,False,False,False,22,5291,25.5733,61.13006338632412,0
146644,38246917,4.09694,0.252473,3.33934,2.36008,3.34887,0.656543,1.49533,1,22.3738,1.43182,-13.5073,-17.7789,13.583,-1.08387,-1.46519,-1,18.8874,19.451487648631595,False,False,False,23,6426,2.36008,23.24282686399195,0
147926,211271401,48.4505,-18.1585,-36.3412,-26.4015,40.6253,-0.611122,-2.03418,-1,78.6564,-14.3501,46.7106,-61.6362,48.8652,-1.05467,1.86886,1,85.0952,84.25077745373787,True,True,True,24,87572,-26.4015,-91.88001009500849,0
149011,92586267,64.8367,7.46977,20.5306,61.045,21.8473,1.75126,1.22185,1,7.47102,2.43608,-4.16451,-5.70426,4.82469,-1.0046,-1.04151,-1,42.4244,43.89055994455124,True,True,False,25,46447,61.045,25.65843225558391,0
148031,473831780,35.1005,-16.8198,5.5428,-30.3053,17.7096,-1.3065,2.82326,-1,7.69332,2.53626,-1.54066,7.09795,2.96753,1.60631,-0.545883,-1,32.7519,33.24563299359111,True,False,False,26,56941,-30.3053,-34.47063646601693,0
149181,118504961,6.47819,-2.78349,-2.58557,-5.24729,3.79907,-1.12701,-2.39304,1,124.384,-0.31783,25.9901,-121.638,25.992,-2.24764,1.58302,-1,21.6254,23.644267140017124,True,False,False,28,36007,-5.24729,-119.01437101580095,0
148031,445386475,3.2763,0.941495,-2.82577,1.36482,2.97849,0.44354,-1.24918,-1,10.7898,-2.67073,1.52669,-10.342,3.07629,-1.92705,2.62229,-1,10.6108,18.35694165273386,False,False,False,29,55853,1.36482,-74.66170233924183,0
146644,449474877,75.5277,-3.11062,11.9066,74.5184,12.3062,2.50084,1.82634,1,2.42289,1.94158,1.13319,-0.903628,2.24807,-0.391851,0.528306,-1,22.0399,24.50487842578003,True,False,False,30,11019,74.5184,7.101384676735216,0
146944,144383492,9.97302,4.60691,0.553619,8.82786,4.64006,1.39918,0.119598,-1,60.7855,-12.9846,3.40802,-59.2846,13.4244,-2.191,2.88492,1,48.734,51.789716574071925,True,True,False,31,93264,8.82786,-105.09734543385866,0
148031,560307103,116.059,-17.9118,31.6476,110.215,36.3649,1.82814,2.08582,-1,2.65882,2.35716,0.802029,0.932654,2.48987,0.36633,0.327965,1,21.101,15.485133935219174,False,False,False,33,55129,110.215,-10.47920782672614,0
149181,992365413,40.3886,3.47109,34.9382,-19.9628,35.1102,-0.541693,1.47177,-1,8.45481,-1.14756,-2.74168,-7.91518,2.97216,-1.70616,-1.9672,1,23.8009,19.55396692851422,False,False,False,34,29821,-19.9628,28.750130085592232,0
149181,510959916,3.80091,0.227033,2.98405,-2.34325,2.99267,-0.719335,1.49486,-1,19.4696,0.0907962,4.7471,18.8818,4.74797,2.08908,1.55167,1,14.4264,17.207352529949347,False,False,False,35,31915,-2.34325,33.51525356794398,0
148029,159835317,96.5989,-13.2643,-11.5068,-94.9895,17.5598,-2.38973,-2.42703,-1,37.177,6.20683,5.24354,-36.2782,8.12523,-2.2017,0.701468,-1,23.9947,30.16629696429377,True,False,False,36,77597,-94.9895,-58.737694529048696,0
147929,279604273,3.12008,-2.58555,1.73006,0.238205,3.11098,0.0764945,2.55189,1,61.0906,-5.7517,11.5573,59.711,12.9094,2.23619,2.03258,1,16.8237,17.333569647338987,False,False,False,37,68395,0.238205,113.05180694678023,0
149011,169919029,3.01241,-0.727302,2.08315,-2.05089,2.20646,-0.830629,1.9067,-1,126.08,18.3672,-16.7821,-123.601,24.8796,-2.30614,-0.740335,-1,18.6886,20.93807400852221,False,False,False,38,49962,-2.05089,-132.47992285321692,0
147926,298169907,15.7381,4.15073,-14.2697,5.18022,14.8612,0.341876,-1.28773,1,6.27318,3.74401,0.444295,5.01376,3.77028,1.0965,0.118116,-1,11.2743,13.770231125835103,False,False,False,39,82655,5.18022,2.673672855961684,0
146644,1057890771,27.6007,18.3325,2.32795,-20.5013,18.4797,-0.956652,0.126309,1,13.3658,-13.3409,-0.781128,-0.234549,13.3638,-0.0175502,-3.08311,-1,34.9425,31.916008404257955,True,False,False,40,9597,-20.5013,0.9836672650443435,0
147929,265219002,35.083,-12.073,-21.0801,-25.3119,24.2925,-0.910737,-2.09091,-1,2.65828,0.38274,2.05515,-1.64205,2.09048,-0.721297,1.38667,1,14.1167,20.658372729484064,False,False,False,41,69163,-25.3119,-6.499846670540485,0
146944,618833532,3.30664,-1.81445,1.8345,-2.06791,2.58024,-0.733795,2.3507,1,55.0068,17.474,9.33826,51.3148,19.8127,1.68014,0.490794,-1,24.5999,27.40999363858684,True,False,False,42,93612,-2.06791,45.14090987125708,0
149181,1653195519,119.008,-25.081,34.9898,110.949,43.0505,1.67552,2.19271,1,13.8225,3.82152,-4.72175,12.4162,6.07445,1.46314,-0.890383,-1,32.5112,30.469155028381643,True,False,False,43,27086,110.949,15.204737865859368,0
149182,255465113,18.878,12.5437,13.6876,3.41832,18.5659,0.183094,0.828981,1,22.7694,-3.90407,-2.13087,22.3308,4.44774,2.31649,-2.64197,1,29.3818,31.414128768526982,True,False,False,44,94520,3.41832,18.832242889890047,0
149011,318353897,20.1966,15.507,-12.5329,-3.21851,19.9385,-0.160729,-0.679727,-1,4.78217,-2.52683,3.18665,2.51586,4.06689,0.584727,2.24122,1,19.173,19.22275946356579,False,False,False,45,44131,-3.21851,17.157821956554507,0
149181,1311610697,65.246,-38.7257,8.9803,51.737,39.7533,1.07934,2.91372,-1,178.775,44.4457,0.0741361,173.162,44.4458,2.06918,0.00166801,1,94.0851,90.70795903587135,True,True,True,46,27727,51.737,230.01058518695396,0
148031,3014548,4.55337,-3.91578,0.172032,2.31738,3.91956,0.561295,3.09769,-1,24.9625,17.1333,-2.55551,-17.9735,17.3228,-0.907684,-0.148063,1,21.1114,13.18812005098746,False,False,False,47,57772,2.31738,-24.934247523801275,0
146644,1123377545,9.43022,-2.71728,2.36609,-8.71476,3.60305,-1.61661,2.42517,-1,22.9201,-10.8892,7.43029,-18.7496,13.1827,-1.15087,2.54281,1,3.33879,6.420589305177119,False,False,False,48,18212,-8.71476,-8.850269006979905,0
146944,147876942,76.637,4.56012,13.732,-75.2587,14.4693,-2.35116,1.25017,-1,5.71835,-1.75316,-1.88152,-5.10743,2.57171,-1.43736,-2.32089,1,13.2431,14.040560036274572,False,False,False,49,91523,-75.2587,-39.380069294393145,0
146644,1486682862,7.69058,1.25048,2.09834,7.29234,2.44269,1.81381,1.03337,-1,20.0194,3.7466,-2.41435,-19.5169,4.45714,-2.18271,-0.572436,-1,24.3584,22.769651142372552,True,False,False,51,12963,7.29234,-26.15397888709642,0
146944,484409146,18.6698,13.83,12.4692,1.34678,18.6212,0.0722623,0.7337,-1,1.62413,0.316822,1.54171,-0.400671,1.57393,-0.251895,1.36812,-1,3.80955,-6.672053872226551,False,False,False,53,92303,1.34678,9.925371309871746,0
149181,902363114,10.6487,8.56102,1.70254,6.09961,8.72867,0.651685,0.19631,1,40.6593,-14.1096,11.8823,36.2341,18.4464,1.42755,2.44168,1,25.0007,27.078478703203388,True,False,False,54,18507,6.09961,28.022452345843224,0
147114,400267208,37.9399,10.0277,-0.829193,-36.5814,10.0619,-2.00233,-0.0825025,-1,2.42582,-1.22848,0.404072,2.05236,1.29322,1.24208,2.82382,1,18.9614,24.21174047120225,True,False,False,55,41098,-36.5814,-57.550208075166225,0
146644,1508424457,32.267,-23.7339,19.6145,9.65042,30.79,0.30851,2.45094,-1,70.0038,24.052,-28.2812,-59.3482,37.1258,-1.24822,-0.866035,1,88.962,76.66632793502812,True,True,True,56,16544,9.65042,0.6191791478311259,0
146644,1250368326,20.8806,0.56571,12.2664,-16.8883,12.2794,-1.12356,1.52471,1,35.1387,4.22583,-6.44121,34.2838,7.70369,2.19851,-0.990171,-1,52.713,57.02624177282488,True,True,False,57,8800,-16.8883,29.198485878197257,0
147929,421809041,13.1518,-12.4515,-3.86805,1.72298,13.0384,0.131765,-2.84039,1,5.66601,-4.43098,-2.79401,2.15954,5.23833,0.401391,-2.579,-1,3.10411,6.746283378372265,False,False,False,58,73408,1.72298,7.06075251770304,0
148031,487753626,9.40864,-3.65814,-2.87127,8.17902,4.6504,1.33025,-2.47613,-1,109.468,-20.79,19.8173,105.633,28.722,2.01344,2.38014,1,17.1359,24.58219575430704,True,False,False,59,52435,8.17902,136.72838904952224,0
147114,376425654,59.9268,-22.3835,-10.0701,-54.6699,24.5444,-1.54093,-2.71883,-1,10.6552,3.75689,1.0257,-9.91796,3.89439,-1.66445,0.266523,1,19.5314,14.663047960321254,False,False,False,60,42600,-54.6699,-0.06501002547346779,0
149181,900012802,24.7759,18.0157,0.443924,-17.0024,18.0212,-0.84083,0.024636,-1,25.3962,-21.6039,2.1235,-13.1807,21.708,-0.574973,3.04362,1,39.8341,48.74968414648713,True,True,False,61,19245,-17.0024,4.662413504023144,0
147929,256617969,62.1478,16.3594,-3.9795,59.8238,16.8365,1.98024,-0.23862,-1,12.8559,2.04507,-1.7697,12.5682,2.70447,2.24079,-0.713338,-1,3.63027,1.1269295632941452,False,False,False,62,69141,59.8238,-34.05978764299964,0
147114,468983707,4.1817,1.39924,3.74876,1.2147,4.00139,0.299092,1.21356,-1,76.853,8.96508,-8.8427,75.8143,12.5923,2.49518,-0.778526,-1,22.3557,22.015598215445923,False,False,False,63,38990,1.2147,64.55516004026616,0
147926,513651348,2.64818,1.42005,1.7464,1.39514,2.25087,0.585749,0.888101,-1,21.4941,-14.1023,4.13307,-15.6856,14.6955,-0.92822,2.8565,1,13.536,13.75397444676639,False,False,False,64,81838,1.39514,12.644237216842,0
149181,1777577884,10.3918,3.35579,-1.22115,9.75892,3.57107,1.73037,-0.348997,-1,82.3948,-10.3695,-12.9234,80.7116,16.5693,2.28685,-2.24699,-1,13.2353,15.468957029723695,False,False,False,65,25808,9.75892,16.390192325773754,0
148029,312740869,177.081,-37.6039,32.2128,-170.017,49.5148,-1.94734,2.43326,1,284.766,38.859,-32.5017,-280.224,50.6595,-2.41168,-0.696546,-1,102.878,100.2014582918887,True,True,True,67,75887,-170.017,-290.6200236227989,0
149181,1236278351,52.254,-0.722464,-25.3451,-45.6901,25.3554,-1.35141,-1.59929,-1,7.88931,-2.99819,0.186085,-7.29503,3.00396,-1.62033,3.07961,1,12.7662,14.87558506295407,False,False,False,68,20176,-45.6901,6.025899016078912,1
146511,104460267,58.1512,24.734,-30.971,-42.5509,39.6355,-0.932441,-0.896899,1,15.5724,-2.22782,2.51254,-15.2061,3.35798,-2.21548,2.2962,-1,27.98,26.8013733644748,True,False,False,69,99434,-42.5509,-3.4051243884960805,0
147929,534144141,6.44462,0.0149508,-2.35023,-6.00077,2.35028,-1.66682,-1.56444,-1,60.6346,12.9756,-6.47278,58.8753,14.5004,2.10922,-0.462722,1,38.1748,40.85411355168917,True,True,False,70,73602,-6.00077,49.9402584559857,0
146944,97381283,35.9058,30.4186,-15.4189,11.2335,34.1033,0.323714,-0.469145,1,100.829,-22.6208,16.3075,96.8959,27.8861,1.95875,2.51697,-1,83.3234,84.49029324179793,True,True,True,71,88501,11.2335,113.08429816349695,0
147754,68886128,93.2832,41.9404,82.6252,-10.7622,92.6603,-0.115888,1.10109,-1,4.6925,-2.24577,0.508127,-4.08875,2.30253,-1.33861,2.91908,-1,29.8641,28.024880089357183,True,False,False,72,62396,-10.7622,39.73927946959925,0
148029,402664987,27.4078,4.74658,-2.47582,26.8799,5.35348,2.31655,-0.480779,1,184.294,-41.3039,-1.11466,179.602,41.3189,2.17555,-3.11461,1,28.8686,35.23256664234994,True,False,False,73,79038,26.8799,161.39983474733776,0
149182,304745290,79.8089,39.3687,18.8676,66.81,43.6564,1.21149,0.446914,-1,176.259,-29.5955,-22.4199,172.304,37.1288,2.23942,-2.49328,1,91.0334,95.45378146377467,True,True,True,74,95019,66.81,148.3731264588376,0
148029,232004854,3.4563,-0.69972,-3.33761,-0.562786,3.41017,-0.164291,-1.77745,-1,35.509,-21.3068,-8.12655,-27.2189,22.804,-1.01187,-2.77722,1,11.435,9.190463708273164,False,False,False,75,79764,-0.562786,-33.04579703296415,0
147115,326971693,5.35206,-2.79682,0.386937,-4.54671,2.82346,-1.25445,3.00412,1,72.3949,-12.4052,-8.31037,70.8383,14.9316,2.261,-2.55135,1,36.8256,37.65890480176096,True,False,False,76,2443,-4.54671,61.161214527646386,0
146644,646196528,15.383,-7.81888,-6.26478,-11.6727,10.0191,-0.993404,-2.4661,1,47.1416,-9.67835,6.92081,-45.6154,11.8982,-2.05359,2.52082,1,17.9111,19.204191086794307,False,False,False,77,8645,-11.6727,-53.21513532841708,0
147115,422541171,13.058,6.50543,9.64825,-5.92461,11.6366,-0.48937,0.977555,-1,22.048,-9.00116,-12.3658,-15.8802,15.2949,-0.908174,-2.20001,1,27.2647,28.873540617368487,True,False,False,79,2839,-5.92461,-24.462431366988753,0
147926,261212930,14.9857,-1.99729,13.7047,-5.72413,13.8494,-0.402366,1.71552,-1,2.53029,-1.37313,-0.654182,2.02211,1.521,1.09629,-2.69699,1,10.5561,10.756466474038506,False,False,False,80,81733,-5.72413,2.7775052533021287,0
147115,24977692,28.5386,9.69713,2.61994,-26.7125,10.0448,-1.70483,0.263877,1,52.9252,2.41078,23.1761,47.5199,23.3011,1.46111,1.46715,1,73.426,74.22562784768351,True,True,True,81,3362,-26.7125,49.36537957767907,0
146944,718073294,24.3229,-3.89447,-18.9502,-14.742,19.3462,-0.702726,-1.77349,1,7.55943,-0.347174,6.14806,-4.38472,6.15786,-0.662513,1.62721,-1,21.651,19.36220911581053,False,False,False,82,89692,-14.742,-10.739918331255184,0
147929,33176652,27.1073,-18.9696,-18.8539,-4.41484,26.7454,-0.164329,-2.35926,1,83.8737,28.6823,46.7436,63.46,54.8419,0.988245,1.02043,-1,89.2093,78.87813511894926,True,True,True,83,70288,-4.41484,36.12652494398648,0
149181,173953171,5.43957,-3.06869,-2.8183,-3.49703,4.1665,-0.763079,-2.3987,-1,9.8726,-1.81858,-4.35121,8.67341,4.71596,1.3693,-1.96668,-1,11.5057,5.733954656360928,False,False,False,84,36470,-3.49703,-30.781745549029257,0
146644,622678651,53.865,-8.94448,-8.77184,52.3879,12.5279,2.13786,-2.36594,1,8.09079,2.1417,0.989564,7.73917,2.35926,1.90356,0.432826,1,10.7896,8.739405742049646,False,False,False,85,18129,52.3879,5.73581428323822,0
147754,472801311,100.697,17.9579,-6.96405,-98.8376,19.261,-2.33791,-0.369944,-1,5.56945,-1.19402,2.82507,-4.64887,3.06704,-1.20347,1.97068,-1,16.8795,24.478509964394025,True,False,False,86,61726,-98.8376,-2.5836675707045518,0
146644,1093861470,89.5934,8.75802,17.7489,87.38,19.7921,2.19072,1.11241,1,50.3923,-4.57387,-6.96072,49.6992,8.32898,2.48634,-2.15215,-1,25.9117,25.761301830510845,True,False,False,87,6662,87.38,8.461961437709284,0
148031,545669164,2.80742,-0.121578,1.85795,2.10116,1.86192,0.969375,1.63614,1,18.6946,13.1028,-11.5982,6.5793,17.4986,0.367651,-0.724559,-1,11.1177,10.31826670830223,False,False,False,88,57085,2.10116,-12.91415052661965,0
147926,43525010,23.4245,-13.6856,-5.50744,-18.1956,14.7522,-1.03719,-2.759,1,18.5774,5.27225,2.06483,-17.6935,5.66217,-1.85721,0.37328,1,19.8368,16.79030412693775,False,False,False,89,81918,-18.1956,22.303292447464777,0
148029,116623700,15.6844,-4.83055,2.431,14.7227,5.40777,1.72684,2.67534,1,91.438,16.8368,-3.95,89.7877,17.294,2.34939,-0.230438,-1,20.1579,24.163977953666453,True,False,False,90,79127,14.7227,112.99603821874283,0
147754,394599794,13.7635,13.7377,-0.83055,-0.137071,13.7628,-0.00995932,-0.0603841,1,7.37418,-2.80889,-0.32876,6.81033,2.82806,1.61256,-3.02508,-1,16.7775,16.040933164157213,False,False,False,91,66237,-0.137071,-22.527727634000904,0
147754,599261283,23.3909,12.8971,3.41912,19.2123,13.3426,1.16097,0.259146,-1,7.77872,-2.15876,-3.30434,-6.70295,3.94701,-1.29993,-2.1495,-1,26.4526,30.511733826040377,True,False,False,92,66124,19.2123,15.57277050486437,0
146644,415138637,87.2079,13.9336,6.16286,-85.8667,15.2357,-2.43008,0.416434,-1,2.85525,0.261885,-2.77254,-0.629991,2.78488,-0.224332,-1.47662,-1,20.4129,18.0531639357712,False,False,False,93,8370,-85.8667,-28.550247067585826,0
146944,175564355,2.7764,2.22307,-1.52394,-0.666264,2.69527,-0.244747,-0.600936,1,67.442,22.2417,-6.25824,63.3606,23.1054,1.73362,-0.274282,1,18.465,21.64166839517132,False,False,False,94,89876,-0.666264,64.00578207151541,0
147926,357692963,190.651,23.2891,20.4902,188.11,31.0199,2.50228,0.721552,-1,12.8398,1.55343,-2.05003,-12.5796,2.57212,-2.29078,-0.922347,-1,98.1845,98.2606471568161,True,True,True,95,87150,188.11,-20.90171296130331,0
149181,1099777438,35.6419,27.1151,-21.8687,-7.54158,34.8349,-0.214839,-0.678699,-1,75.5525,-18.3221,30.056,66.8515,35.2003,1.39761,2.11824,1,93.2854,97.98534574561384,True,True,True,97,18693,-7.54158,78.84566737227824,0
147926,468862418,83.2023,-8.61583,-10.5321,-82.0821,13.6072,-2.49707,-2.25645,-1,2.85923,-0.266606,2.16422,-1.84939,2.18058,-0.7698,1.69337,-1,14.6007,8.173619230624757,False,False,False,99,82401,-82.0821,7.969517664332777,0
147114,678164582,4.64334,-1.34575,3.43559,2.81892,3.68976,0.704297,1.94414,-1,108.443,25.3927,-16.3054,104.159,30.177,1.95234,-0.570823,1,24.4994,10.48334208428066,False,False,False,101,41703,2.81892,107.28125284579883,0
146644,951231456,3.32911,-1.75277,0.0322373,2.83015,1.75307,1.25659,3.1232,1,45.56,-8.35373,8.70834,43.9329,12.0673,2.00366,2.33541,1,4.98298,10.722726575966195,False,False,False,102,10689,2.83015,54.61112124176941,0
149011,428480247,150.001,18.8033,-14.4216,-148.117,23.697,-2.53215,-0.654276,1,157.74,8.50397,33.4207,-153.924,34.4857,-2.20138,1.32163,-1,48.6702,50.3179454996014,True,True,False,103,51742,-148.117,-195.26352180773588,0
147115,222342894,9.54166,-0.304128,-2.60727,-9.17349,2.62495,-1.96427,-1.68692,-1,159.486,29.7063,40.0526,-151.49,49.8666,-1.83036,0.932639,-1,22.1601,19.56143930666928,False,False,False,104,4430,-9.17349,-171.4562841557244,0
146644,287684457,12.9064,8.20347,9.7911,1.84753,12.7735,0.144138,0.873399,-1,5.34617,3.60537,2.76127,-2.82104,4.54129,-0.586917,0.653585,-1,5.93289,6.292963638405071,False,False,False,106,15387,1.84753,-25.763566150141468,0
148031,162764635,78.7179,18.7715,6.83312,-76.141,19.9765,-2.04796,0.349106,-1,18.1968,1.81381,3.1473,-17.8305,3.63255,-2.29434,1.04798,-1,6.20083,4.490925315227507,False,False,False,107,58929,-76.141,57.1603374967232,0
147926,141444134,11.1267,3.94703,0.234614,-10.4005,3.954,-1.69459,0.0593708,-1,26.0015,6.80953,14.6075,-20.4041,16.1167,-1.05756,1.13458,1,9.67409,15.199345189547318,False,False,False,108,87974,-10.4005,9.245596765723615,0
146644,881883382,10.6913,1.86295,2.01468,-10.3331,2.744,-2.03627,0.824508,-1,87.7643,3.57042,-17.2735,-85.9735,17.6386,-2.28746,-1.36697,-1,12.4967,10.3171139340583,False,False,False,109,16913,-10.3331,-85.41382697363497,0
148029,311597101,27.7221,7.49254,13.8758,-22.8,15.7695,-1.16433,1.07569,1,1.97965,-0.514494,0.100116,-1.90901,0.524144,-2.00405,2.9494,-1,5.25748,12.691461680168576,False,False,False,110,79240,-22.8,2.7439220871647025,0
146944,148853280,43.1977,-13.3096,-17.166,37.3393,21.7214,1.31042,-2.23032,1,24.3032,-6.57015,-0.280441,23.3966,6.57614,1.98148,-3.09893,-1,12.9592,14.29404209630427,False,False,False,112,91526,37.3393,27.102806850461025,0
146644,1136475481,66.3111,17.0675,38.9743,-50.8613,42.5476,-1.01302,1.15804,-1,8.81741,-2.99127,4.34607,-7.06475,5.27599,-1.10203,2.17361,1,14.6314,19.133939427562137,False,False,False,113,15874,-50.8613,-8.453970123766094,0
146511,62037233,2.44426,-0.104472,-2.41429,-0.367037,2.41655,-0.151307,-1.61404,-1,59.7425,-5.88354,14.6338,-57.6229,15.7723,-2.00704,1.95307,1,17.8657,19.203822004275544,False,False,False,114,99097,-0.367037,-88.8584737545096,0
147115,577583181,4.10863,-4.0939,-0.346273,0.0296029,4.10852,0.00720517,-3.05721,-1,33.6061,-16.2615,-23.5227,-17.6527,28.5964,-0.583607,-2.17567,1,11.303,4.204178574963779,False,False,False,115,5183,0.0296029,-13.737604203586674,0
147929,508065402,68.0382,9.43659,9.52788,-66.7036,13.4101,-2.30735,0.790212,-1,5.35933,-1.22871,-3.00119,-4.2668,3.24297,-1.08799,-1.95939,1,15.506,22.65051042576663,True,False,False,116,73545,-66.7036,-3.236320482682852,0
149181,981033942,73.7721,28.8156,21.0953,-64.552,35.712,-1.35411,0.631933,-1,10.9101,-1.60155,-2.25298,10.5542,2.76422,2.04963,-2.18877,-1,56.2109,71.11904009401627,True,True,False,117,21204,-64.552,41.313347585072876,0
149181,1420048365,11.3986,-8.23916,4.34333,-6.57108,9.31388,-0.657179,2.65646,1,64.1759,5.29744,-21.6281,-60.189,22.2674,-1.7201,-1.33059,-1,30.7764,26.8622660672594,True,False,False,118,27606,-6.57108,-9.614892154826919,0
147115,517464596,4.22131,0.558845,-3.42583,-2.40225,3.47112,-0.646157,-1.40909,1,26.3261,5.13354,-1.43285,-25.7809,5.32975,-2.28,-0.272188,-1,9.10173,-5.684806190255266,False,False,False,119,4565,-2.40225,-23.047773768323577,0
146644,1602293119,1.90444,0.853969,-1.70196,-0.0311194,1.90418,-0.0163419,-1.10574,1,31.4009,-0.755533,-6.96237,30.61,7.00325,2.18094,-1.67889,1,9.95482,5.526193601287504,False,False,False,120,13044,-0.0311194,6.94536348246465,0
147754,17785035,2.48925,1.96016,-0.165705,-1.52535,1.96715,-0.713352,-0.084336,1,37.9664,-12.3981,7.36271,-35.1215,14.4195,-1.62308,2.6057,-1,11.5289,-0.8011785374141773,False,False,False,121,65450,-1.52535,-49.617529685545854,0
147926,189398296,5.65345,-1.43538,2.21277,5.00048,2.63755,1.39608,2.14624,1,29.0325,5.06847,-5.84041,27.9837,7.73304,1.99783,-0.856043,1,9.42343,12.365884079965388,False,False,False,122,80871,5.00048,25.8968850633408,0
149011,630499425,154.657,16.0902,-24.0877,-151.92,28.9674,-2.3593,-0.981881,-1,2.43643,1.11894,-1.81274,1.18244,2.13026,0.529914,-1.01778,1,31.4572,28.31920380341961,True,False,False,123,48226,-151.92,24.704037805043022,0
